open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1661990400000,278.990,280.100,275.100,278.230,118769.72,1661993999999,32958186.18520,52106,55339.03,15358042.20500,0
1661994000000,278.240,279.630,277.750,279.250,57678.96,1661997599999,16078134.18560,28671,29646.92,8266140.11050,0
1661997600000,279.260,280.210,277.040,277.660,52845.45,1662001199999,14738038.99580,26897,24156.77,6735835.64740,0
1662001200000,277.660,278.580,276.030,277.300,49073.34,1662004799999,13610748.33400,25074,25943.29,7196016.24780,0
1662004800000,277.310,278.180,276.730,277.480,36222.64,1662008399999,10054393.16720,21370,19271.44,5349530.83270,0
1662008400000,277.480,279.460,277.480,277.860,48703.91,1662011999999,13570244.30190,23830,25943.76,7229165.70960,0
1662012000000,277.870,278.130,276.040,276.560,49518.48,1662015599999,13719126.78120,25984,23478.38,6505818.42430,0
1662015600000,276.570,276.570,274.610,275.200,87766.78,1662019199999,24182992.87508,41376,38581.88,10632872.76870,0
1662019200000,275.200,275.930,274.240,275.850,74313.92,1662022799999,20442997.13330,32842,39164.54,10775342.48600,0
1662022800000,275.860,276.690,274.280,276.240,68027.79,1662026399999,18752329.34190,32662,32986.35,9093086.22480,0
1662026400000,276.240,277.490,275.810,277.440,58263.10,1662029999999,16114877.81700,27955,27386.29,7576322.92600,0
1662030000000,277.420,279.000,276.670,278.150,79160.51,1662033599999,21994320.56345,33803,39419.80,10953471.15225,0
1662033600000,278.170,278.680,275.350,276.380,147531.63,1662037199999,40871303.96490,52032,68158.58,18881508.41420,0
1662037200000,276.390,277.840,275.660,276.890,67075.22,1662040799999,18560042.62390,32646,33232.44,9193877.19330,0
1662040800000,276.880,277.470,270.290,271.660,235646.30,1662044399999,64372138.03349,92653,102365.78,27963919.55420,0
1662044400000,271.640,274.710,271.230,272.330,127280.75,1662047999999,34717361.92548,56276,61470.84,16769473.86578,0
1662048000000,272.320,273.280,271.000,272.520,82884.79,1662051599999,22554820.29011,41897,41120.51,11190696.24980,0
1662051600000,272.530,275.360,272.100,273.000,93177.67,1662055199999,25504285.92248,43803,41764.57,11433285.54998,0
1662055200000,273.000,275.330,272.580,274.580,59887.05,1662058799999,16428653.73230,30309,28683.45,7865327.29840,0
1662058800000,274.580,277.000,274.410,275.590,67528.71,1662062399999,18603152.84130,31618,40010.80,11025648.54060,0
1662062400000,275.600,277.960,275.410,277.080,74664.57,1662065999999,20659644.69820,35255,38512.98,10655403.86290,0
1662066000000,277.090,278.470,276.160,276.450,49407.22,1662069599999,13689946.06065,26818,22356.16,6196188.98535,0
1662069600000,276.460,278.500,276.410,277.700,48791.48,1662073199999,13546928.20220,26956,25593.84,7106688.05890,0
1662073200000,277.690,278.600,277.370,278.180,33326.40,1662076799999,9265009.10240,20665,17629.24,4901386.08390,0
1662076800000,278.180,278.430,276.230,276.970,47799.06,1662080399999,13251016.15080,23031,21883.74,6066924.71630,0
1662080400000,276.970,277.200,275.380,276.070,34172.69,1662083999999,9436855.68030,18717,15418.21,4258481.46610,0
1662084000000,276.070,277.080,274.960,277.050,41528.11,1662087599999,11451653.60700,21183,23342.64,6438840.23370,0
1662087600000,277.060,281.220,276.980,278.810,132885.49,1662091199999,37159178.17590,56351,76850.30,21488542.04250,0
1662091200000,278.810,280.500,277.770,278.030,46740.74,1662094799999,13048641.25040,25147,23586.69,6585827.50320,0
1662094800000,278.040,278.410,277.150,277.950,35775.80,1662098399999,9935792.19660,22327,20608.97,5723935.59000,0
1662098400000,277.940,278.230,276.870,277.520,41193.89,1662101999999,11427155.72130,18660,19593.33,5435792.40290,0
1662102000000,277.520,278.940,277.180,278.700,38942.78,1662105599999,10834026.07690,21585,21454.25,5968725.32050,0
1662105600000,278.710,278.830,277.290,278.090,32315.04,1662109199999,8985643.63650,19756,14602.37,4060419.20760,0
1662109200000,278.080,280.000,278.060,278.810,56230.73,1662112799999,15693677.33170,26982,32628.37,9105786.57120,0
