open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1656633600000,219.430,225.740,217.490,222.820,298509.95,1656637199999,66144550.29013,98609,155514.98,34445304.64813,0
1656637200000,222.820,226.000,222.720,225.390,126574.43,1656640799999,28435516.58310,52231,69439.23,15599751.84930,0
1656640800000,225.420,226.660,225.200,225.850,93112.29,1656644399999,21036141.28060,41149,46380.67,10479550.85730,0
1656644400000,225.860,226.230,220.940,221.020,124240.20,1656647999999,27782942.72763,51655,60872.17,13610049.83370,0
1656648000000,221.030,221.520,218.630,219.300,142970.38,1656651599999,31482897.07850,61142,75324.72,16591606.37750,0
1656651600000,219.290,220.210,217.530,218.890,89599.91,1656655199999,19626671.87886,39055,46648.33,10218469.40180,0
1656655200000,218.880,219.920,217.910,219.400,51035.86,1656658799999,11181022.51940,25317,26483.39,5802508.61850,0
1656658800000,219.380,223.140,218.730,222.780,99193.49,1656662399999,21968441.62843,40035,58141.94,12877769.45413,0
1656662400000,222.800,224.890,221.530,222.770,113637.29,1656665999999,25398630.26260,45527,50801.57,11357615.18730,0
1656666000000,222.760,223.490,220.700,221.300,87478.13,1656669599999,19434230.62780,33837,42057.87,9344545.85740,0
1656669600000,221.290,222.530,216.990,217.720,133294.59,1656673199999,29275555.58166,46370,63872.26,14028961.18630,0
1656673200000,217.740,219.470,216.890,218.530,96604.44,1656676799999,21094653.46670,34409,52100.69,11378089.88530,0
1656676800000,218.560,219.180,216.520,216.890,76252.21,1656680399999,16615135.95790,32802,37587.63,8192891.98620,0
1656680400000,216.880,218.910,215.550,217.750,148530.97,1656683999999,32280036.64560,54222,81531.10,17724395.67620,0
1656684000000,217.800,218.640,213.310,215.750,156964.33,1656687599999,33803181.74969,58000,74727.94,16097116.78970,0
1656687600000,215.750,216.330,213.400,214.760,86513.76,1656691199999,18590470.93480,34749,43012.01,9244345.23960,0
1656691200000,214.750,217.440,214.360,215.910,85297.36,1656694799999,18438907.32240,32935,43799.88,9469335.86100,0
1656694800000,215.900,218.600,215.510,218.420,76117.82,1656698399999,16530134.64966,28930,37951.08,8247520.73336,0
1656698400000,218.410,218.480,216.780,217.410,41165.47,1656701999999,8962543.87630,18552,16681.88,3632310.94290,0
1656702000000,217.420,218.090,216.180,217.570,45277.37,1656705599999,9828318.49210,19116,22625.14,4911206.43520,0
1656705600000,217.560,220.770,216.840,218.250,88006.85,1656709199999,19291680.85250,32780,47888.25,10499139.23800,0
1656709200000,218.230,219.270,216.690,217.790,46295.57,1656712799999,10105016.62100,18457,21645.73,4724561.26180,0
1656712800000,217.780,218.400,216.600,216.950,33980.95,1656716399999,7390615.69980,17641,16554.38,3600777.42180,0
1656716400000,216.940,219.070,215.280,216.650,58558.88,1656719999999,12729213.53460,23167,28755.92,6249287.03360,0
1656720000000,216.690,218.740,215.000,215.300,108311.28,1656723599999,23481012.63610,46485,57761.23,12524279.92920,0
1656723600000,215.290,216.410,214.020,215.060,85473.66,1656727199999,18388101.04069,33683,39849.15,8574797.61450,0
1656727200000,215.070,216.430,213.690,214.820,69715.44,1656730799999,14969945.65600,31644,34165.17,7337156.80830,0
1656730800000,214.820,215.210,213.590,214.630,52487.66,1656734399999,11261116.24760,23942,25923.69,5563312.71120,0
1656734400000,214.640,216.300,214.460,215.770,36393.92,1656737999999,7842382.39280,17202,19725.81,4250310.43690,0
1656738000000,215.770,216.920,215.600,216.060,34113.91,1656741599999,7377220.79150,15868,18049.40,3903514.82150,0
1656741600000,216.050,216.790,215.420,215.820,28595.29,1656745199999,6179520.99150,14187,13827.03,2988065.82970,0
1656745200000,215.830,216.920,215.050,215.130,34415.06,1656748799999,7431729.49860,15984,16958.23,3662994.21700,0
1656748800000,215.130,216.330,215.110,215.570,35382.34,1656752399999,7627744.33240,17537,18585.73,4006992.66110,0
1656752400000,215.580,216.530,214.250,216.430,62957.28,1656755999999,13566267.22950,26783,30968.90,6673430.00440,0
1656756000000,216.430,218.430,215.710,218.060,67017.09,1656759599999,14542723.70556,25588,39128.81,8491543.96756,0
1656759600000,218.070,218.460,216.600,216.700,59080.37,1656763199999,12857198.91120,22957,28675.05,6241100.35580,0
1656763200000,216.690,217.580,214.310,216.620,136501.30,1656766799999,29462590.15959,48538,70729.19,15265333.38690,0
1656766800000,216.620,216.680,215.700,216.320,39605.16,1656770399999,8559110.27510,18778,18055.28,3902050.62940,0
1656770400000,216.320,217.590,216.130,216.520,49028.01,1656773999999,10636295.63410,19971,25105.77,5447136.74660,0
1656774000000,216.520,217.120,215.320,215.910,49965.21,1656777599999,10797836.77150,19959,25090.98,5422753.79670,0
1656777600000,215.900,217.730,215.040,217.030,61352.05,1656781199999,13270651.45870,24466,31858.23,6890470.38800,0
1656781200000,217.060,217.900,216.760,217.270,48923.44,1656784799999,10635049.68160,18861,19760.77,4295772.09910,0
1656784800000,217.260,219.240,216.970,218.200,60139.92,1656788399999,13109022.62116,22719,34186.70,7451323.20796,0
1656788400000,218.210,219.150,217.290,218.060,43174.70,1656791999999,9412406.09030,18897,21970.84,4790374.72470,0
1656792000000,218.060,218.270,217.230,218.030,29208.25,1656795599999,6363709.02130,12967,13158.17,2866865.30930,0
1656795600000,218.030,219.460,217.930,219.080,39840.90,1656799199999,8705983.21720,14079,21938.58,4794604.34780,0
1656799200000,219.080,219.680,218.620,218.830,32729.83,1656802799999,7174402.49960,13060,15268.93,3346839.36960,0
1656802800000,218.830,219.100,217.500,218.140,29217.84,1656806399999,6377846.93980,13806,14981.78,3270371.44880,0
1656806400000,218.150,218.950,216.660,217.630,44121.56,1656809999999,9599712.67970,18929,23718.72,5161896.19470,0
1656810000000,217.640,217.750,216.350,216.580,31079.26,1656813599999,6742333.09530,16607,14420.89,3128659.97450,0
1656813600000,216.580,218.650,216.420,218.150,34482.61,1656817199999,7506320.35950,13462,17915.65,3898116.88190,0
1656817200000,218.150,219.250,217.860,218.880,39497.26,1656820799999,8640156.25570,14097,20118.80,4401451.20940,0
1656820800000,218.870,219.730,213.930,217.670,124592.35,1656824399999,27051522.55519,38920,64066.70,13918621.93980,0
1656824400000,217.670,219.640,217.160,217.350,126578.67,1656827999999,27655983.38976,46798,61852.77,13516913.19736,0
1656828000000,217.360,219.220,216.930,218.880,45951.80,1656831599999,10026184.81840,18305,22038.50,4808278.46900,0
1656831600000,218.870,218.980,217.490,218.270,36814.87,1656835199999,8033078.70320,16176,17964.53,3919508.81140,0
1656835200000,218.250,218.470,216.460,217.310,55261.55,1656838799999,12020645.77830,19528,28668.92,6236069.11190,0
1656838800000,217.300,217.380,216.040,217.070,55173.82,1656842399999,11953439.34630,20629,24425.02,5292125.27240,0
1656842400000,217.100,218.090,216.710,217.580,35610.46,1656845999999,7745150.50140,14955,17748.95,3860711.86800,0
1656846000000,217.580,218.280,217.440,218.040,30270.59,1656849599999,6599550.51320,12732,13002.18,2834772.57380,0
1656849600000,218.060,218.590,215.440,216.520,64591.03,1656853199999,14019174.54010,23054,32923.86,7145515.88220,0
1656853200000,216.510,216.610,214.500,214.590,66586.75,1656856799999,14344683.29359,27808,30758.98,6628192.87020,0
1656856800000,214.580,215.470,214.000,215.180,78450.22,1656860399999,16848889.14430,28308,38147.36,8193093.11590,0
1656860400000,215.180,215.530,214.210,214.450,50738.84,1656863999999,10902176.63310,18169,23890.06,5133490.75480,0
1656864000000,214.450,216.390,214.290,216.050,66020.40,1656867599999,14228851.99060,22811,30919.08,6663173.43850,0
1656867600000,216.090,216.610,215.300,216.210,34965.03,1656871199999,7542031.59800,14382,14522.20,3132705.93130,0
1656871200000,216.260,216.780,215.920,216.670,28560.25,1656874799999,6177604.20190,12288,14815.10,3205131.88270,0
1656874800000,216.670,219.340,216.570,218.700,80556.67,1656878399999,17557933.76056,29121,44216.22,9638639.35616,0
1656878400000,218.730,220.200,218.660,219.300,108522.06,1656881999999,23808655.01150,32536,59515.37,13058803.11700,0
1656882000000,219.300,219.880,218.750,218.920,51804.03,1656885599999,11358752.55780,19824,28940.52,6346119.48720,0
1656885600000,218.900,219.800,218.250,218.580,48284.00,1656889199999,10573352.42670,19039,25461.72,5576363.24790,0
1656889200000,218.580,219.630,218.120,218.970,42594.53,1656892799999,9326107.17400,18240,23307.60,5103114.40620,0
1656892800000,218.950,219.790,218.080,218.810,48379.13,1656896399999,10587440.86930,21385,25124.62,5498905.06730,0
1656896400000,218.800,219.140,217.580,218.510,39615.43,1656899999999,8644813.62410,17513,22712.51,4956533.49540,0
1656900000000,218.480,218.650,215.320,215.400,67239.11,1656903599999,14568442.37930,25934,30444.18,6592969.92550,0
1656903600000,215.400,215.930,214.500,215.470,74533.73,1656907199999,16039974.20489,26347,36548.08,7866650.48800,0
1656907200000,215.470,216.660,214.910,216.460,42519.18,1656910799999,9180228.19450,18126,21301.66,4600516.67040,0
1656910800000,216.460,217.330,216.300,216.960,30374.10,1656914399999,6584271.91780,14040,13882.78,3009672.37300,0
1656914400000,216.960,217.540,215.650,216.130,35811.74,1656917999999,7765814.66630,16520,16751.61,3633590.62110,0
1656918000000,216.130,217.300,215.410,216.560,50793.72,1656921599999,10982730.37130,20488,27061.37,5852626.50310,0
1656921600000,216.560,217.310,216.320,216.800,30353.11,1656925199999,6582038.88540,15034,15281.63,3313958.19750,0
1656925200000,216.830,219.520,216.640,219.520,82546.54,1656928799999,18023387.48976,29157,43624.43,9527487.26386,0
1656928800000,219.520,221.830,219.520,221.130,163794.85,1656932399999,36190411.38553,53286,90402.55,19970465.72713,0
1656932400000,221.120,224.250,220.460,223.960,127914.05,1656935999999,28414311.41140,45113,76772.22,17054302.95130,0
1656936000000,223.960,224.930,222.520,224.010,121087.36,1656939599999,27091812.38000,46287,61420.80,13742482.85080,0
1656939600000,224.000,224.720,222.670,222.750,84749.53,1656943199999,18955826.67560,35074,41883.04,9368890.08640,0
1656943200000,222.780,223.680,221.820,223.160,63030.42,1656946799999,14046406.54460,26985,32283.77,7195821.55260,0
1656946800000,223.140,227.190,223.090,225.800,187088.76,1656950399999,42203879.07710,59784,103036.06,23243500.34470,0
1656950400000,225.790,226.800,225.100,225.760,83724.77,1656953999999,18913361.83810,31113,42643.03,9634108.75320,0
1656954000000,225.750,228.470,225.400,227.200,96856.40,1656957599999,22024703.13120,35569,51414.71,11693973.08420,0
1656957600000,227.210,228.410,226.850,228.190,43376.86,1656961199999,9866559.44780,19537,22157.20,5041025.83740,0
1656961200000,228.180,228.730,226.590,227.250,46402.76,1656964799999,10549698.93510,21056,24373.66,5542110.90830,0
1656964800000,227.250,228.160,226.670,227.260,36331.32,1656968399999,8259761.75060,17581,17451.20,3967523.76930,0
1656968400000,227.270,229.500,226.940,228.530,40561.43,1656971999999,9249975.06167,20182,23529.85,5367666.88837,0
1656972000000,228.540,230.840,227.670,230.150,102174.64,1656975599999,23449370.75110,37572,53035.07,12175296.20100,0
1656975600000,230.160,232.130,229.170,231.400,106830.96,1656979199999,24664915.86530,37014,58189.78,13435853.31900,0
1656979200000,231.390,233.210,230.800,232.760,101755.74,1656982799999,23616029.20064,38188,53905.46,12512772.64834,0
1656982800000,232.740,233.080,231.000,232.060,56726.04,1656986399999,13151283.93640,24119,26623.34,6172500.79550,0
1656986400000,232.070,232.670,229.690,231.380,76027.24,1656989999999,17590689.30390,29042,40268.10,9317877.91830,0
1656990000000,231.400,233.830,231.350,233.490,53309.81,1656993599999,12401677.47220,23007,27928.34,6498348.79480,0
1656993600000,233.500,233.500,231.830,232.880,47943.62,1656997199999,11153743.22590,21415,24006.78,5584402.79300,0
1656997200000,232.890,236.430,232.030,234.320,145087.22,1657000799999,34058208.18861,46762,77672.81,18234572.98331,0
1657000800000,234.320,236.160,234.110,234.770,67714.94,1657004399999,15922620.21270,26344,36134.01,8496244.16470,0
1657004400000,234.780,234.780,232.760,233.700,72908.32,1657007999999,17031889.69360,26757,36162.10,8448602.99750,0
1657008000000,233.700,233.830,229.570,229.830,179784.65,1657011599999,41512378.38134,58372,87214.41,20132795.13510,0
1657011600000,229.820,230.280,227.300,228.600,140655.04,1657015199999,32157191.00797,47791,78896.04,18038896.99940,0
1657015200000,228.590,229.350,227.280,228.450,85030.86,1657018799999,19422258.25660,30506,37867.81,8651301.70560,0
1657018800000,228.440,229.440,226.100,226.950,95046.07,1657022399999,21650671.75710,35373,42946.08,9784698.11840,0
1657022400000,226.940,226.970,223.550,223.770,158249.66,1657025999999,35644911.10210,55690,73560.06,16567873.39190,0
1657026000000,223.770,225.300,222.960,224.030,143603.78,1657029599999,32182840.95240,50813,69923.65,15671928.82740,0
1657029600000,224.010,226.170,223.700,224.630,102931.91,1657033199999,23154817.42060,39505,50822.73,11436197.94100,0
1657033200000,224.630,225.050,222.710,224.980,102466.86,1657036799999,22954396.74400,34678,47078.85,10549098.57920,0
1657036800000,224.970,226.230,224.160,224.670,93244.14,1657040399999,20992923.68480,33855,44527.93,10027850.46650,0
1657040400000,224.670,226.230,223.730,225.800,64105.49,1657043999999,14446106.48330,24008,30861.35,6957643.55700,0
1657044000000,225.800,229.240,225.100,229.200,95689.96,1657047599999,21736594.89527,32415,56018.11,12724841.78297,0
1657047600000,229.190,231.950,228.550,231.480,123269.15,1657051199999,28410720.78190,43484,65696.37,15145223.01670,0
1657051200000,231.480,233.690,231.160,232.130,108508.77,1657054799999,25220697.83384,39203,55003.71,12785055.54964,0
