open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1664582400000,284.650,285.300,283.570,284.140,36902.66,1664585999999,10495417.22719,19576,17471.27,4969353.33379,0
1664586000000,284.150,284.180,282.840,283.590,23965.55,1664589599999,6795976.01060,14571,10772.79,3054892.25430,0
1664589600000,283.580,284.560,283.280,284.120,24091.06,1664593199999,6841294.08910,13977,11457.28,3253313.87760,0
1664593200000,284.130,284.260,283.120,283.600,20740.37,1664596799999,5881304.50790,13258,10422.70,2955280.97190,0
1664596800000,283.590,283.600,282.570,282.850,23099.33,1664600399999,6537547.83250,12462,10127.07,2866126.24820,0
1664600400000,282.850,282.880,281.720,282.550,33310.05,1664603999999,9401564.02582,15358,16391.42,4625594.45960,0
1664604000000,282.560,282.610,282.040,282.230,16267.02,1664607599999,4591884.14370,10232,8086.54,2282701.07710,0
1664607600000,282.230,282.700,281.840,282.520,16030.61,1664611199999,4525523.56060,9830,8038.08,2269236.36580,0
1664611200000,282.510,282.700,282.090,282.610,16795.11,1664614799999,4743347.51360,10496,6920.49,1954616.34420,0
1664614800000,282.610,282.710,282.010,282.420,14450.35,1664618399999,4081618.42940,10545,7040.00,1988529.06870,0
1664618400000,282.430,283.410,282.410,282.960,20434.41,1664621999999,5782919.58140,13127,10055.92,2845554.62060,0
1664622000000,282.970,283.810,282.010,283.100,34314.86,1664625599999,9706546.56500,18003,15986.28,4521835.43820,0
1664625600000,283.100,283.210,281.950,282.660,23157.38,1664629199999,6541647.55860,12372,12058.71,3406425.85350,0
1664629200000,282.660,283.420,282.080,282.760,24537.20,1664632799999,6940218.45370,13523,12115.90,3427120.42310,0
1664632800000,282.760,283.130,281.860,282.080,18446.67,1664636399999,5212002.94650,11896,8653.75,2445668.78410,0
1664636400000,282.070,282.400,281.100,281.420,24871.95,1664639999999,7008908.88960,16300,12562.65,3540435.05610,0
1664640000000,281.420,281.520,278.740,279.830,74641.20,1664643599999,20900568.52530,35530,34374.27,9625051.70670,0
1664643600000,279.830,279.890,278.240,279.080,46159.10,1664647199999,12878128.75670,24477,22041.54,6149647.55900,0
1664647200000,279.080,283.000,277.600,282.560,87587.16,1664650799999,24518514.24727,38755,40847.18,11435185.09282,0
1664650800000,282.560,284.370,281.520,281.630,89829.85,1664654399999,25415998.53230,38898,43972.45,12439831.53960,0
1664654400000,281.640,282.040,280.480,282.040,38038.27,1664657999999,10694969.79230,19617,20565.36,5781879.23880,0
1664658000000,282.020,283.130,281.940,282.900,23679.19,1664661599999,6690404.91490,14322,11827.12,3341795.09950,0
1664661600000,282.910,283.400,282.510,283.370,21433.62,1664665199999,6065311.56440,14242,10238.28,2897202.66440,0
1664665200000,283.370,283.420,282.240,282.800,20793.74,1664668799999,5880955.51290,11578,9732.97,2752514.48830,0
1664668800000,282.810,283.260,281.760,282.040,25626.10,1664672399999,7240293.25830,13867,12451.15,3518110.87160,0
1664672400000,282.040,282.500,281.840,281.980,18047.64,1664675999999,5090761.85660,10873,9485.00,2675538.23550,0
1664676000000,281.980,283.250,281.900,282.910,18110.40,1664679599999,5119484.48070,10492,9826.19,2777523.92310,0
1664679600000,282.920,283.070,282.060,282.260,20364.89,1664683199999,5752443.77580,10909,9328.27,2634951.53580,0
1664683200000,282.260,282.560,281.660,282.000,20429.91,1664686799999,5762485.57440,11531,9933.08,2801674.72160,0
1664686800000,281.980,282.260,281.500,281.970,18157.61,1664690399999,5118458.15550,11438,8460.63,2384939.64130,0
1664690400000,281.970,282.700,281.560,281.690,24938.70,1664693999999,7036378.75890,14624,11270.77,3180093.42240,0
1664694000000,281.690,281.790,280.750,281.410,33817.26,1664697599999,9510366.06130,16687,15446.95,4344226.46010,0
1664697600000,281.410,281.670,280.760,281.520,20563.32,1664701199999,5782764.12460,10998,9207.87,2589485.63420,0
1664701200000,281.520,281.900,281.260,281.800,15936.86,1664704799999,4488564.99200,10469,7084.96,1995569.05590,0
1664704800000,281.800,282.150,279.240,280.330,89026.27,1664708399999,24959230.98040,35190,42571.88,11934784.12150,0
1664708400000,280.320,283.670,279.830,282.720,80942.13,1664711999999,22842096.98420,32008,42202.00,11907054.31380,0
1664712000000,282.730,283.400,281.800,282.380,42745.91,1664715599999,12075104.41280,19418,19634.29,5546603.16390,0
1664715600000,282.380,283.040,281.800,282.270,29021.01,1664719199999,8196080.31820,14842,14577.61,4117687.20660,0
1664719200000,282.270,282.960,281.330,281.760,30679.21,1664722799999,8655227.99160,16874,15800.46,4458461.76390,0
1664722800000,281.770,282.420,281.410,282.330,21764.94,1664726399999,6133955.31470,12294,12390.21,3492157.32040,0
1664726400000,282.330,283.580,282.110,283.130,46413.57,1664729999999,13131724.90140,19363,26276.61,7434491.50460,0
1664730000000,283.130,283.530,282.340,283.350,27148.02,1664733599999,7680394.80140,13599,13234.14,3744809.35830,0
1664733600000,283.330,284.690,282.530,284.670,46867.21,1664737199999,13299708.38070,21677,27896.04,7917402.20000,0
1664737200000,284.680,287.130,284.510,286.510,93432.49,1664740799999,26732878.81729,41323,53541.58,15319535.25949,0
1664740800000,286.500,287.080,285.200,285.300,44082.29,1664744399999,12620610.91350,19210,21867.35,6261105.17570,0
1664744400000,285.300,285.930,284.260,285.800,38690.68,1664747999999,11027874.36730,20102,21177.55,6036437.88230,0
1664748000000,285.800,287.990,284.960,285.440,77148.11,1664751599999,22095637.15730,32774,41452.58,11875698.47530,0
1664751600000,285.440,285.850,282.900,284.630,94526.43,1664755199999,26857135.35240,38740,49568.24,14085611.88960,0
1664755200000,284.630,286.060,283.000,285.590,74085.53,1664758799999,21095484.96110,31189,37363.15,10638967.82640,0
1664758800000,285.590,287.430,285.580,286.650,65129.76,1664762399999,18675568.60430,25976,34218.96,9810834.62360,0
1664762400000,286.640,287.180,284.720,284.890,60627.37,1664765999999,17352281.31510,23939,26960.17,7716985.67240,0
1664766000000,284.890,285.670,284.810,285.370,33720.08,1664769599999,9616874.31420,17006,19409.84,5535708.36080,0
1664769600000,285.370,285.460,284.250,284.600,36028.28,1664773199999,10256556.45760,19870,20292.38,5776657.36840,0
