1696118400000,26977.05000000,27016.48000000,26966.66000000,27007.46000000,475.88541000,1696121999999,12843491.47120550,19643,248.18123000,6698126.56282870,0
1696122000000,27007.37000000,27053.00000000,26990.95000000,27033.61000000,489.15140000,1696125599999,13217085.49195000,23555,249.15988000,6732536.60305430,0
1696125600000,27033.82000000,27064.90000000,27031.68000000,27044.11000000,436.88975000,1696129199999,11816568.35670090,21926,223.10975000,6034560.09763020,0
1696129200000,27044.26000000,27066.61000000,27022.58000000,27059.40000000,360.04449000,1696132799999,9739161.50089910,20389,179.72723000,4861758.62218170,0
1696132800000,27059.73000000,27065.25000000,27032.38000000,27062.80000000,297.40856000,1696136399999,8044443.27436450,16332,153.18032000,4143486.65076050,0
1696136400000,27062.76000000,27093.34000000,27049.68000000,27088.00000000,373.17641000,1696139999999,10103312.46085800,20015,190.17592000,5148917.22969880,0
1696140000000,27089.95000000,27150.00000000,27087.22000000,27141.35000000,648.21549000,1696143599999,17579730.48890740,31304,348.83232000,9460590.17063610,0
1696143600000,27141.20000000,27173.00000000,27106.32000000,27122.59000000,480.38787000,1696147199999,13038482.07624210,23203,234.64809000,6368962.07415390,0
1696147200000,27122.59000000,27174.71000000,27100.56000000,27149.63000000,578.43018000,1696150799999,15698384.58529510,28390,292.52918000,7939553.97836250,0
1696150800000,27150.78000000,27249.45000000,27149.00000000,27229.77000000,1401.84364000,1696154399999,38140896.33154020,61242,737.12233000,20055290.48739060,0
1696154400000,27230.28000000,27304.65000000,27180.34000000,27223.79000000,1517.22063000,1696157999999,41333512.52808470,61181,760.32147000,20714861.87919490,0
1696158000000,27225.20000000,27253.79000000,27182.00000000,27205.59000000,954.79734000,1696161599999,25982707.65239870,37513,473.35749000,12882121.55034650,0
1696161600000,27205.55000000,27218.86000000,27140.00000000,27206.00000000,946.69398000,1696165199999,25733519.07198300,40415,483.31485000,13138666.29734440,0
1696165200000,27206.00000000,27212.71000000,27161.02000000,27203.95000000,666.98235000,1696168799999,18130818.97416980,30391,326.38988000,8872539.11845590,0
1696168800000,27202.52000000,27246.86000000,27103.50000000,27135.85000000,1333.27415000,1696172399999,36222012.07349590,55492,625.85956000,17005329.43568390,0
1696172400000,27136.88000000,27172.30000000,27118.45000000,27165.72000000,783.71286000,1696175999999,21275653.41279760,32490,397.01736000,10778209.84349930,0
1696176000000,27165.52000000,27173.94000000,27099.68000000,27128.23000000,706.65766000,1696179599999,19177104.86715270,31050,346.67641000,9409060.00716900,0
1696179600000,27128.23000000,27159.26000000,27057.55000000,27090.23000000,1140.82518000,1696183199999,30927924.12288000,49171,556.44678000,15085933.63577490,0
1696183200000,27089.17000000,27118.38000000,27076.82000000,27111.41000000,697.27738000,1696186799999,18899180.75642250,29286,343.85684000,9320093.36867890,0
1696186800000,27111.40000000,27127.00000000,27088.19000000,27120.43000000,461.49061000,1696190399999,12511312.56102220,23136,240.81242000,6528682.28700060,0
1696190400000,27120.23000000,27164.01000000,27045.66000000,27124.49000000,969.76205000,1696193999999,26292220.34694020,47823,481.29954000,13049237.20529060,0
1696194000000,27124.35000000,27200.00000000,27102.12000000,27191.32000000,369.00683000,1696197599999,10015672.03890950,22451,197.64863000,5364906.36989080,0
1696197600000,27188.86000000,28117.00000000,27165.53000000,28010.00000000,3714.63862000,1696201199999,103220875.19354140,177621,1907.52724000,52986836.98607550,0
1696201200000,28010.90000000,28049.00000000,27875.03000000,28004.15000000,2466.29695000,1696204799999,68950290.16394630,88368,1220.93097000,34135448.97043750,0
1696204800000,28006.46000000,28072.69000000,27892.81000000,27936.02000000,2433.44698000,1696208399999,68040443.93115920,81052,1285.75774000,35949499.28521110,0
1696208400000,27937.68000000,27975.22000000,27831.00000000,27929.65000000,1419.71337000,1696211999999,39597821.71596410,51444,702.31316000,19589625.91632400,0
1696212000000,27928.88000000,28009.24000000,27906.00000000,27989.91000000,1004.32380000,1696215599999,28092086.18424410,38059,542.66148000,15179763.65299710,0
1696215600000,27989.96000000,28235.20000000,27957.41000000,28130.04000000,1504.09279000,1696219199999,42187026.86812910,63219,768.24827000,21546476.01383360,0
1696219200000,28131.56000000,28160.64000000,28024.00000000,28073.33000000,1062.07045000,1696222799999,29820446.17044060,43657,516.29577000,14496470.60723300,0
1696222800000,28074.10000000,28118.93000000,27929.67000000,27983.89000000,1148.57332000,1696226399999,32191894.67421860,43824,578.55186000,16216439.23785980,0
1696226400000,27985.35000000,28112.99000000,27968.00000000,28105.67000000,1063.59989000,1696229999999,29818845.15908100,33978,571.00292000,16009664.75059990,0
1696230000000,28105.97000000,28446.53000000,28097.50000000,28318.35000000,2543.74465000,1696233599999,71884127.56636250,92053,1312.88753000,37102323.03621850,0
1696233600000,28316.60000000,28497.00000000,28255.13000000,28294.00000000,2734.32244000,1696237199999,77572375.83260980,88481,1346.61359000,38205945.65916580,0
1696237200000,28293.98000000,28349.00000000,28252.02000000,28300.34000000,1249.05229000,1696240799999,35344593.26793880,39341,641.92572000,18165660.47748750,0
1696240800000,28300.33000000,28361.39000000,28280.14000000,28316.25000000,931.63661000,1696244399999,26380270.36461360,26559,472.24982000,13372564.21414890,0
1696244400000,28317.44000000,28378.61000000,28199.38000000,28206.71000000,1567.05416000,1696247999999,44326272.72748110,47115,747.45669000,21144573.38751630,0
1696248000000,28206.80000000,28364.85000000,28206.58000000,28326.35000000,1264.49462000,1696251599999,35765541.65115040,38347,635.66188000,17980159.40822390,0
1696251600000,28326.25000000,28555.55000000,28300.53000000,28544.50000000,2169.60265000,1696255199999,61601065.20214210,67007,1101.40992000,31274757.05002550,0
1696255200000,28546.44000000,28577.00000000,28189.44000000,28318.00000000,4094.52102000,1696258799999,116000767.74904860,116834,2009.76340000,56935838.72738280,0
1696258800000,28318.98000000,28426.09000000,27994.00000000,28040.12000000,3297.44793000,1696262399999,93103853.08126670,93103,1625.14044000,45898611.02507100,0
1696262400000,28039.12000000,28139.99000000,27861.25000000,28010.79000000,3714.46040000,1696265999999,104083387.20168280,108115,1830.97683000,51310901.54077740,0
1696266000000,28010.52000000,28134.33000000,27912.69000000,28065.41000000,2039.96034000,1696269599999,57177616.59976470,63462,1000.22993000,28036352.63743260,0
1696269600000,28065.66000000,28115.00000000,27681.84000000,27810.01000000,2912.24081000,1696273199999,81190535.23301080,81380,1390.04754000,38750797.60283960,0
1696273200000,27811.78000000,27984.00000000,27639.99000000,27979.10000000,2381.79672000,1696276799999,66247618.66251220,51430,1191.68558000,33149701.63383650,0
1696276800000,27981.55000000,27982.11000000,27829.11000000,27858.76000000,1204.06507000,1696280399999,33571282.99828630,27250,592.20812000,16512342.03130450,0
