open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1696118400000,214.680,215,214.540,214.990,15450.25,1696121999999,3317186.66440,9176,7810.18,1677046.73230,0
1696122000000,214.980,215.160,214.740,214.990,11674.83,1696125599999,2509873.41490,7495,5420.35,1165268.30550,0
1696125600000,214.990,215.380,214.790,215.130,14730.31,1696129199999,3168490.04410,7952,8130.52,1748871.15460,0
1696129200000,215.130,215.510,214.880,215.410,14293.31,1696132799999,3075240.14600,7362,7912.11,1702550.22900,0
1696132800000,215.410,215.420,215.080,215.350,7082.98,1696136399999,1524609.13370,5882,3590.06,772720.99440,0
1696136400000,215.340,215.350,214.890,215.140,14021.35,1696139999999,3015618.19030,6791,6365.05,1368832.70470,0
1696140000000,215.140,215.290,215,215.280,11549.28,1696143599999,2484496.58630,5901,6895.77,1483524.40120,0
1696143600000,215.280,215.380,215.050,215.150,13457.64,1696147199999,2896296.65330,6649,5896.60,1269091.09040,0
1696147200000,215.160,215.240,214.780,215.160,14626.58,1696150799999,3144403.51980,7162,5973.07,1284136.69390,0
1696150800000,215.160,215.900,215.160,215.670,24719.27,1696154399999,5329128.73220,12197,11350.23,2446770.48170,0
1696154400000,215.670,216.500,215.550,216.210,54876.03,1696157999999,11854652.52670,21630,27757.42,5997114.38310,0
1696158000000,216.210,216.670,215.830,216.260,30881.70,1696161599999,6678962.67240,11741,16186.98,3501193.11010,0
1696161600000,216.260,216.380,215.760,216.110,19946.48,1696165199999,4309058.15210,9800,10605.71,2291241.67870,0
1696165200000,216.110,216.150,215.310,215.570,26366.47,1696168799999,5684173.30930,10616,12202.23,2630307.03920,0
1696168800000,215.570,216.390,215.020,215.250,52923.86,1696172399999,11412559.21640,16351,27336.65,5895388.03130,0
1696172400000,215.250,215.770,215.210,215.740,19030.84,1696175999999,4101823.21110,9104,10446.03,2251385.99140,0
1696176000000,215.750,215.880,215.130,215.200,32340.94,1696179599999,6970035.85990,12903,13772.91,2968528.53520,0
1696179600000,215.190,215.410,213.130,213.420,89106.04,1696183199999,19082903.99790,32003,35657.38,7635128.99940,0
1696183200000,213.420,214,213.300,213.980,27554.50,1696186799999,5889519.23930,14924,13756.44,2940344.72290,0
1696186800000,213.980,214.320,213.820,214.240,16108.44,1696190399999,3448860.36410,8308,8642.47,1850426.65210,0
1696190400000,214.240,214.550,213.620,213.990,26923.95,1696193999999,5763571.11410,13314,12910.64,2763801.61670,0
1696194000000,213.990,214.450,213.770,214.430,10661.68,1696197599999,2282140.25240,7212,5386.13,1152988.43520,0
1696197600000,214.420,219.930,214.270,219.160,212104.92,1696201199999,46284839.55920,80312,110279.86,24058608.93110,0
1696201200000,219.160,219.470,217.320,218.290,85379.80,1696204799999,18639591.13090,31535,39093.29,8535680.88360,0
1696204800000,218.290,218.700,217.190,217.580,55711.11,1696208399999,12133724.62060,21905,26645.20,5804353.13460,0
1696208400000,217.590,220.300,217.170,219.780,106763.46,1696211999999,23385526.30500,32727,64806.04,14202872.18440,0
1696212000000,219.770,220.120,218.700,218.830,52344.68,1696215599999,11473271.04550,18384,24359.80,5340290.27150,0
1696215600000,218.840,220.240,218.600,219.240,47492.46,1696219199999,10415278.70430,19494,23961.06,5255239.43060,0
1696219200000,219.240,219.310,218.660,219.080,27794.68,1696222799999,6085939.15960,12750,13341.23,2921246.95140,0
1696222800000,219.090,219.290,218,218.460,41874.11,1696226399999,9153719.93860,15991,18756.79,4100161.35870,0
1696226400000,218.460,219.430,218.230,219.240,40848.08,1696229999999,8943192.73030,13547,22456.04,4915830.47330,0
1696230000000,219.250,220.150,219.060,219.980,45690.02,1696233599999,10036458.58760,17607,22498.08,4941585.95890,0
1696233600000,219.980,221.730,219.750,219.970,107896.73,1696237199999,23819571.92000,37995,55676.94,12290853.84330,0
1696237200000,219.960,220.290,219.550,219.570,28543.77,1696240799999,6276467.63720,13236,14314.58,3147465.12950,0
1696240800000,219.570,219.860,219.330,219.480,20718,1696244399999,4549656.20930,10165,10279.71,2257473.61890,0
1696244400000,219.480,219.780,218.810,218.990,34524.14,1696247999999,7566826.89600,13703,17177.35,3764680.84260,0
1696248000000,218.990,219.620,218.930,219.370,27483.83,1696251599999,6026935.59320,12804,13511.55,2962896.81550,0
1696251600000,219.360,219.500,217.940,219.180,72923.08,1696255199999,15953643.83040,24572,34025.21,7446817.99180,0
1696255200000,219.180,219.270,217.590,218.520,76625.32,1696258799999,16727644.71950,29338,39447.25,8611814.93020,0
1696258800000,218.520,218.770,215.900,216.390,86057.80,1696262399999,18694523.80020,33016,38443.01,8352736.09150,0
1696262400000,216.380,217.110,215.590,216.580,80646.52,1696265999999,17450742.71990,32253,40402.37,8742501.38260,0
1696266000000,216.590,216.940,216.210,216.720,25723.54,1696269599999,5572839.07680,11896,13737.91,2976178.49680,0
1696269600000,216.710,216.730,213.300,214.160,115395.22,1696273199999,24751755.34530,43011,52311.68,11216038.83950,0
1696273200000,214.160,215.220,213.190,215.200,59301.01,1696276799999,12697691.59730,26663,29966.73,6417580.96460,0
1696276800000,215.190,215.200,214.450,214.700,22707.09,1696280399999,4876293.50440,11763,10962.42,2354021.34820,0
1696280400000,214.710,214.840,213.230,214.060,43579.67,1696283999999,9327970.62580,22137,20059.39,4293619.11840,0
1696284000000,214.070,214.710,213.610,214.630,29952.23,1696287599999,6413394.54030,15804,14007.69,2999708.67710,0
1696287600000,214.630,215.100,214.300,214.700,21144.74,1696291199999,4539676.22180,10533,11417.40,2451582.80300,0
1696291200000,214.700,214.980,214.460,214.850,24332.08,1696294799999,5224357.03080,11429,11749.31,2522781.46810,0
1696294800000,214.850,215.490,214.500,215.420,21215.28,1696298399999,4563139.08820,10808,11501.34,2473803.80880,0
1696298400000,215.430,215.540,215.130,215.400,12098.83,1696301999999,2605952.86520,6280,5973.55,1286683.26860,0
1696302000000,215.400,215.600,215,215.470,15862.83,1696305599999,3415641.52660,8139,8247.59,1775954.58980,0
1696305600000,215.480,215.920,215.260,215.860,13661.20,1696309199999,2945582.67880,8661,7303.54,1574858.64350,0
1696309200000,215.870,215.910,214.760,214.950,42575.34,1696312799999,9161170.00750,13721,18207.01,3917579.81740,0
