open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1682899200000,336.850,338.340,335.670,337.300,172188.46,1682902799999,58064932.64930,64490,93248.72,31451618.94460,0
1682902800000,337.290,338.000,332.160,332.800,231774.87,1682906399999,77527068.04260,87659,109705.90,36698018.00570,0
1682906400000,332.810,334.170,332.070,333.040,130494.03,1682909999999,43472232.69220,50445,66325.52,22095969.26940,0
1682910000000,333.050,334.980,333.040,333.870,69646.28,1682913599999,23269922.36830,27856,38133.03,12741876.99890,0
1682913600000,333.870,335.100,333.280,333.870,78765.84,1682917199999,26318880.84680,29698,40571.02,13558638.81440,0
1682917200000,333.870,333.930,331.000,332.640,103038.18,1682920799999,34256671.43450,40520,46433.08,15438094.40470,0
1682920800000,332.630,333.500,332.080,333.380,55270.12,1682924399999,18398254.34250,22397,27773.04,9245017.99830,0
1682924400000,333.390,334.000,332.600,333.620,55875.83,1682927999999,18629385.73720,24471,29601.36,9869708.17500,0
1682928000000,333.610,333.810,332.870,333.250,51497.83,1682931599999,17169800.99390,19676,25334.15,8446105.80640,0
1682931600000,333.250,334.880,333.120,334.710,65554.72,1682935199999,21902996.67200,26760,31048.45,10373434.03550,0
1682935200000,334.720,335.280,333.420,333.430,74396.07,1682938799999,24890087.58120,29328,34647.62,11594196.59870,0
1682938800000,333.430,334.800,333.240,334.260,46133.70,1682942399999,15415474.04410,21650,21800.95,7284905.38720,0
1682942400000,334.270,335.220,333.750,334.800,58336.51,1682945999999,19526770.90970,22910,29128.26,9750947.76380,0
1682946000000,334.800,335.000,333.490,334.060,71290.42,1682949599999,23836803.45070,32114,35298.04,11802653.37500,0
1682949600000,334.060,334.340,332.600,333.200,83471.39,1682953199999,27831851.94020,32719,39631.39,13215192.41190,0
1682953200000,333.200,333.440,329.250,330.090,183162.22,1682956799999,60632475.80490,68410,88594.57,29331111.42020,0
1682956800000,330.090,330.660,327.800,330.330,164719.42,1682960399999,54211037.22260,64887,83062.36,27340597.42040,0
1682960400000,330.320,330.590,328.330,329.040,72388.79,1682963999999,23836881.53990,30455,38537.21,12689980.53210,0
1682964000000,329.030,329.060,327.240,327.490,67678.45,1682967599999,22213413.89430,29192,33579.00,11022728.95650,0
1682967600000,327.480,327.520,325.340,326.140,117363.06,1682971199999,38296478.66922,48677,59596.84,19446833.53750,0
1682971200000,326.140,328.340,325.850,326.290,72509.16,1682974799999,23725462.07510,31359,39708.40,12993495.57570,0
1682974800000,326.280,328.250,326.200,327.900,34235.50,1682978399999,11207733.57810,18402,19729.78,6458694.24760,0
1682978400000,327.900,328.820,327.280,327.930,38647.70,1682981999999,12674557.78640,18500,20204.90,6626817.70870,0
1682982000000,327.930,328.520,327.760,328.190,37292.18,1682985599999,12236292.22590,15511,20618.62,6765394.34590,0
1682985600000,328.190,328.190,325.970,326.020,71727.83,1682989199999,23463436.31520,25861,32942.70,10779164.52180,0
1682989200000,326.010,327.200,325.720,326.470,39034.67,1682992799999,12738315.71450,17712,21174.56,6910116.41800,0
1682992800000,326.470,326.620,325.290,325.490,44100.69,1682996399999,14369742.04320,17785,22297.81,7264776.37950,0
1682996400000,325.490,325.490,324.450,325.150,42420.04,1682999999999,13787335.64730,18752,18187.73,5911623.48030,0
1683000000000,325.140,325.150,323.250,323.320,55240.96,1683003599999,17902180.91060,21754,21875.91,7090456.05010,0
1683003600000,323.320,323.930,322.360,323.890,62125.47,1683007199999,20073321.98890,27651,31675.50,10235691.23890,0
1683007200000,323.890,324.240,322.860,323.360,33364.13,1683010799999,10795505.14910,17790,17233.26,5576903.86410,0
1683010800000,323.370,324.390,322.960,323.580,44240.68,1683014399999,14322022.34690,21132,23870.54,7727471.49230,0
1683014400000,323.580,323.620,322.570,323.070,58950.09,1683017999999,19037593.71540,28804,26791.09,8651687.69010,0
1683018000000,323.070,323.850,322.860,323.790,39564.70,1683021599999,12789022.19750,17258,22005.16,7113850.31080,0
1683021600000,323.800,323.870,323.020,323.800,29337.14,1683025199999,9488960.34450,13458,15703.57,5079308.72830,0
1683025200000,323.800,324.400,323.660,324.150,38436.04,1683028799999,12459928.45340,14959,21814.36,7072040.22320,0
1683028800000,324.140,325.000,323.440,324.070,55350.85,1683032399999,17937059.64670,21598,29932.03,9701709.51230,0
1683032400000,324.070,324.220,322.670,322.710,40587.88,1683035999999,13120125.17770,24368,20468.56,6616683.89410,0
1683036000000,322.710,325.480,321.370,324.540,196475.01,1683039599999,63592287.20370,72130,99130.40,32094337.55940,0
1683039600000,324.550,325.610,323.480,324.600,87631.84,1683043199999,28425429.12710,38412,45494.67,14759057.60740,0
1683043200000,324.590,325.060,323.350,323.630,63086.36,1683046799999,20454455.67090,26157,33802.24,10960661.53620,0
1683046800000,323.650,324.570,323.370,324.520,32972.24,1683050399999,10681263.80440,16053,15648.37,5069350.22800,0
1683050400000,324.520,325.230,323.940,324.560,54370.41,1683053999999,17645671.34800,21423,23969.88,7780209.81900,0
1683054000000,324.560,325.590,324.220,324.290,58564.21,1683057599999,19022572.31670,24822,28880.98,9382176.45870,0
1683057600000,324.280,324.500,322.760,322.880,52637.96,1683061199999,17040275.93450,22415,22389.93,7248528.27460,0
1683061200000,322.880,322.890,321.150,321.220,59397.43,1683064799999,19119880.23410,30318,25121.58,8086578.23370,0
1683064800000,321.210,322.320,320.600,322.080,86129.25,1683068399999,27682515.31830,33766,49563.76,15932048.36200,0
1683068400000,322.080,322.540,321.520,321.590,76168.58,1683071999999,24519000.19860,23577,44240.82,14241589.90120,0
1683072000000,321.600,324.140,321.120,324.000,138703.25,1683075599999,44776214.01990,47646,69081.10,22297945.22760,0
1683075600000,324.000,324.420,322.800,323.960,99940.07,1683079199999,32346641.14620,28933,44026.03,14250932.64880,0
1683079200000,323.960,324.430,323.170,324.340,69094.44,1683082799999,22372200.31820,21933,29849.82,9665814.21110,0
1683082800000,324.350,324.650,323.600,323.940,35835.99,1683086399999,11615936.34700,15405,17209.81,5578810.90210,0
1683086400000,323.930,324.180,322.670,323.270,48906.03,1683089999999,15819493.25110,19689,22287.67,7207933.61110,0
1683090000000,323.270,323.330,322.410,322.700,52939.40,1683093599999,17095526.65440,25427,29830.38,9633049.14060,0
1683093600000,322.700,324.000,322.320,323.540,70652.77,1683097199999,22821657.86340,32751,43680.26,14109435.46140,0
1683097200000,323.540,323.590,322.850,323.140,38446.00,1683100799999,12426377.03140,19752,23306.09,7532911.58030,0
