open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1690848000000,241.040,242.090,240.700,242.040,34544.30,1690851599999,8340016.90250,12868,20302.39,4901375.87800,0
1690851600000,242.040,242.300,240.940,241.140,26995.96,1690855199999,6523059.15930,11123,13269.02,3206286.62310,0
1690855200000,241.130,241.270,237.000,239.960,154832.03,1690858799999,36997278.81208,57916,70347.91,16807177.28380,0
1690858800000,239.960,240.730,239.160,239.340,89899.08,1690862399999,21569519.14970,31936,41429.78,9939981.33580,0
1690862400000,239.340,239.630,238.760,239.480,47858.05,1690865999999,11447128.03210,15923,24939.24,5965518.64540,0
1690866000000,239.470,242.100,239.440,241.390,90761.98,1690869599999,21874841.82580,27501,55041.39,13262361.63620,0
1690869600000,241.390,241.730,240.440,241.280,65955.64,1690873199999,15904642.24580,21464,34255.67,8260815.66770,0
1690873200000,241.290,248.470,241.230,245.450,624516.77,1690876799999,152959361.01477,164359,323357.09,79189215.96017,0
1690876800000,245.460,246.800,244.840,246.350,160108.88,1690880399999,39329849.83820,42045,80312.65,19729868.79130,0
1690880400000,246.350,246.480,244.800,244.940,109315.37,1690883999999,26836811.38500,36714,50079.26,12296376.19850,0
1690884000000,244.940,245.220,244.280,244.990,72354.20,1690887599999,17712729.94090,24277,38097.12,9327100.75080,0
1690887600000,244.980,245.560,244.710,244.740,58271.33,1690891199999,14286037.78380,19024,25798.78,6325317.45020,0
1690891200000,244.750,245.610,244.710,245.300,53307.77,1690894799999,13073486.39180,18639,27875.60,6836409.22240,0
1690894800000,245.300,245.920,244.850,244.870,53016.64,1690898399999,13013458.80150,18755,25519.95,6265314.75950,0
1690898400000,244.870,245.230,243.670,244.050,72854.26,1690901999999,17813802.69940,27993,33359.11,8158407.69210,0
1690902000000,244.040,245.660,242.150,245.310,138883.76,1690905599999,33947565.61545,48133,71616.76,17512267.75470,0
1690905600000,245.300,245.880,244.500,245.190,60410.96,1690909199999,14809292.01030,22821,27444.61,6728245.88430,0
1690909200000,245.190,246.150,245.180,245.640,45890.01,1690912799999,11273508.27890,19344,23569.31,5790264.97910,0
1690912800000,245.630,246.630,245.540,246.490,48381.70,1690916399999,11904035.93952,19720,26745.02,6580892.31422,0
1690916400000,246.500,247.080,246.210,247.020,56578.29,1690919999999,13956361.21310,20728,29072.62,7172076.84430,0
1690920000000,247.020,247.340,245.860,246.010,36340.77,1690923599999,8960816.81260,13855,14222.91,3508185.62450,0
1690923600000,246.010,246.200,245.440,245.600,22197.31,1690927199999,5456948.95020,9808,9119.33,2241986.14630,0
1690927200000,245.600,246.500,245.450,246.430,22886.35,1690930799999,5630332.06230,9886,13662.31,3361408.23770,0
1690930800000,246.430,248.000,246.240,247.870,88871.27,1690934399999,21966172.78490,29962,49635.52,12269496.90690,0
1690934400000,247.870,248.830,247.070,247.160,121814.67,1690937999999,30214559.96300,38902,60302.05,14960376.79740,0
1690938000000,247.160,248.000,246.920,247.030,51534.90,1690941599999,12749262.03850,19827,25810.01,6385608.69560,0
1690941600000,247.020,247.150,246.710,246.880,31692.10,1690945199999,7825726.03000,13883,15310.33,3780642.51750,0
1690945200000,246.880,246.890,245.410,245.800,64547.83,1690948799999,15890984.87200,19545,26197.78,6449579.27550,0
1690948800000,245.790,246.180,245.420,245.690,38255.17,1690952399999,9402266.14940,12583,18428.02,4529401.44350,0
1690952400000,245.690,245.760,244.940,245.360,41862.54,1690955999999,10270112.39790,15906,17898.17,4391353.50350,0
1690956000000,245.370,245.480,244.510,244.670,36559.83,1690959599999,8958139.70220,12497,15885.38,3892618.86240,0
1690959600000,244.670,245.420,244.350,244.700,41262.50,1690963199999,10107296.69690,13248,22106.80,5415748.32350,0
1690963200000,244.710,245.340,244.450,245.180,42527.60,1690966799999,10413042.57920,16510,23455.97,5743307.01800,0
1690966800000,245.170,245.500,244.630,244.740,26947.05,1690970399999,6603568.97770,11166,12024.23,2946951.60700,0
1690970400000,244.730,245.400,244.630,245.380,23842.06,1690973999999,5840576.57730,10077,13674.73,3350229.20930,0
1690974000000,245.380,245.950,245.280,245.880,40473.02,1690977599999,9940811.26080,15301,21745.92,5341364.91940,0
1690977600000,245.880,246.210,245.120,245.330,38507.65,1690981199999,9456006.19130,16392,18134.32,4453482.63730,0
1690981200000,245.330,245.460,244.800,245.100,31330.78,1690984799999,7682698.78350,14796,14593.11,3578433.22220,0
1690984800000,245.100,245.230,243.620,243.960,79398.19,1690988399999,19401225.47420,33564,35006.25,8554489.02240,0
1690988400000,243.950,244.240,242.280,243.190,126233.42,1690991999999,30687626.73465,44236,57854.77,14063120.00570,0
1690992000000,243.190,243.880,234.800,237.450,532543.04,1690995599999,127109815.60699,176607,230622.66,55042516.67030,0
1690995600000,237.440,241.620,236.540,241.200,380923.84,1690999199999,91390258.19468,104601,207389.46,49761033.20638,0
1690999200000,241.190,241.500,240.370,240.740,63142.88,1691002799999,15214344.07950,19678,26653.76,6421837.51540,0
1691002800000,240.730,242.020,240.530,241.540,63789.82,1691006399999,15386356.27200,17375,38409.97,9263637.20860,0
1691006400000,241.550,242.250,241.200,241.810,40937.40,1691009999999,9896076.97670,13583,20887.46,5048965.39990,0
1691010000000,241.820,242.190,240.820,241.990,40073.33,1691013599999,9681181.44890,16122,19308.56,4664719.37350,0
1691013600000,241.990,242.260,241.250,241.350,72912.66,1691017199999,17628728.80160,18483,33723.61,8153001.55770,0
1691017200000,241.360,241.360,240.430,240.640,35461.57,1691020799999,8539765.67190,13892,17648.32,4250076.69220,0
1691020800000,240.640,241.360,240.040,240.090,44536.08,1691024399999,10720799.66360,17567,20741.05,4994416.57240,0
1691024400000,240.090,241.060,239.860,240.780,34873.10,1691027999999,8380012.03770,15006,17635.30,4238269.07240,0
1691028000000,240.790,241.000,239.810,240.070,23707.15,1691031599999,5696966.72620,13017,11018.76,2648101.88400,0
1691031600000,240.070,240.410,239.850,240.380,20635.17,1691035199999,4954261.99190,11401,10677.59,2563549.35940,0
1691035200000,240.390,240.440,239.560,239.890,18367.04,1691038799999,4407814.88140,11814,7508.09,1801616.98470,0
1691038800000,239.890,241.020,239.550,240.630,31671.13,1691042399999,7607715.72060,12524,18439.78,4430276.63510,0
1691042400000,240.630,241.210,239.870,240.210,50203.47,1691045999999,12079751.14340,17888,25906.68,6234649.02150,0
1691046000000,240.200,240.340,239.200,239.210,59300.75,1691049599999,14214571.88790,22197,28333.98,6792351.13700,0
1691049600000,239.220,239.470,238.260,239.290,80490.67,1691053199999,19232492.69710,28104,41440.75,9902204.29430,0
1691053200000,239.280,240.170,239.060,240.150,40374.77,1691056799999,9670769.50220,15248,20720.24,4963114.88040,0
1691056800000,240.150,240.620,239.870,240.360,34097.61,1691060399999,8193887.05960,12806,16993.18,4083625.29190,0
1691060400000,240.370,240.860,240.140,240.770,20916.85,1691063999999,5029172.36390,10662,11109.07,2671108.54110,0
1691064000000,240.760,241.000,240.090,240.290,40355.22,1691067599999,9707213.55860,15036,18293.70,4400474.09470,0
1691067600000,240.290,241.400,240.280,241.230,51038.77,1691071199999,12298818.21630,18674,27507.19,6628406.37810,0
1691071200000,241.230,242.000,240.850,241.780,47849.37,1691074799999,11547940.89180,20578,25141.83,6068630.00550,0
1691074800000,241.780,241.900,240.710,241.320,48567.76,1691078399999,11724998.74600,20335,22930.60,5535005.84310,0
1691078400000,241.310,241.670,240.870,241.130,32684.84,1691081999999,7882611.85980,15765,14774.47,3563119.23470,0
1691082000000,241.140,241.900,240.810,240.820,41066.24,1691085599999,9917407.24700,16506,18908.80,4566881.45250,0
1691085600000,240.810,241.040,240.520,241.030,20631.05,1691089199999,4967415.55250,10871,9687.16,2332471.61970,0
1691089200000,241.040,241.230,240.580,241.120,15867.31,1691092799999,3822143.94210,8224,8075.78,1945414.35450,0
1691092800000,241.130,241.740,240.910,240.940,16414.82,1691096399999,3961796.32350,9566,6945.08,1676202.34650,0
1691096400000,240.940,241.390,240.700,240.870,11863.00,1691099999999,2860349.49220,6912,6316.57,1522996.09590,0
1691100000000,240.860,241.130,240.000,241.070,39071.87,1691103599999,9392790.18320,18520,20352.31,4892291.68080,0
1691103600000,241.060,241.540,241.000,241.010,18268.67,1691107199999,4407948.21100,8540,7916.91,1910243.17010,0
1691107200000,241.000,241.730,240.650,241.680,38188.95,1691110799999,9210659.01250,15463,18466.66,4454220.47530,0
1691110800000,241.680,241.850,241.320,241.380,16810.74,1691114399999,4061323.31530,8763,8309.69,2007473.21330,0
1691114400000,241.380,241.700,240.800,241.500,16868.78,1691117999999,4070101.17840,10151,7809.55,1884173.82240,0
1691118000000,241.510,241.760,241.270,241.560,12834.73,1691121599999,3099836.66310,7282,5936.59,1433878.40340,0
1691121600000,241.560,241.970,241.050,241.970,16487.36,1691125199999,3981963.53480,9328,8080.94,1951806.03020,0
1691125200000,241.960,242.720,241.900,242.610,36192.50,1691128799999,8767820.42250,16651,21253.34,5149043.62430,0
1691128800000,242.610,243.470,241.910,242.000,71690.06,1691132399999,17405389.01725,29382,36877.52,8954625.32285,0
1691132400000,241.990,242.180,241.700,242.090,24006.81,1691135999999,5807324.63580,13227,11430.10,2765185.29350,0
1691136000000,242.090,242.680,241.800,242.140,31633.17,1691139599999,7663817.89410,15144,15190.94,3680412.04370,0
1691139600000,242.150,242.470,241.760,242.090,25288.67,1691143199999,6124236.53560,11745,11123.93,2693771.96460,0
1691143200000,242.090,242.090,241.440,241.480,23872.04,1691146799999,5771171.15340,10888,11753.38,2841609.25220,0
1691146800000,241.480,241.980,241.410,241.840,24102.94,1691150399999,5824922.85540,14466,10941.97,2644555.51760,0
1691150400000,241.830,242.750,241.670,242.330,42863.10,1691153999999,10378516.67860,19448,21588.29,5227061.05340,0
1691154000000,242.320,243.000,242.000,242.310,46134.72,1691157599999,11186975.70790,19240,24637.30,5974384.62520,0
1691157600000,242.320,243.220,241.910,243.050,41510.20,1691161199999,10071201.37120,18479,22018.69,5342792.31600,0
1691161200000,243.050,243.400,242.870,243.170,38655.26,1691164799999,9397934.32040,15294,22015.06,5352334.28700,0
1691164800000,243.180,243.400,242.870,243.300,28801.18,1691168399999,7002567.91430,14117,13497.91,3282040.22170,0
1691168400000,243.300,243.370,242.420,242.430,30589.61,1691171999999,7428775.74620,13719,13934.81,3383999.34370,0
1691172000000,242.430,242.560,240.740,241.710,70331.41,1691175599999,16999468.40640,26618,30075.93,7269616.98050,0
1691175600000,241.700,241.960,241.170,241.480,23750.55,1691179199999,5736946.88830,11862,11464.92,2769258.52550,0
1691179200000,241.490,241.900,240.110,241.240,51699.90,1691182799999,12462552.39950,22991,24408.95,5884456.37150,0
1691182800000,241.240,241.960,241.170,241.610,19928.34,1691186399999,4816808.26390,10518,10665.69,2577854.59480,0
1691186400000,241.600,241.790,241.380,241.400,11629.83,1691189999999,2809736.42610,6314,5502.99,1329470.13760,0
1691190000000,241.400,241.860,241.320,241.730,9236.73,1691193599999,2231352.30040,5862,4523.57,1092723.86580,0
1691193600000,241.720,242.260,241.420,241.670,25439.32,1691197199999,6151194.52320,11651,12866.81,3111693.60590,0
1691197200000,241.680,241.870,239.950,240.290,61821.20,1691200799999,14870228.97140,19311,29170.47,7016196.15700,0
1691200800000,240.300,240.970,240.120,240.920,22611.32,1691204399999,5441436.87990,11043,11642.88,2801730.44450,0
1691204400000,240.920,241.080,240.560,240.990,16122.37,1691207999999,3883226.74550,8492,7864.24,1894184.72500,0
1691208000000,240.990,241.180,240.400,240.770,17991.61,1691211599999,4333495.81620,9218,8788.91,2116813.97260,0
1691211600000,240.780,241.220,240.430,241.190,12518.94,1691215199999,3014542.15240,7006,5990.91,1442567.59650,0
1691215200000,241.200,241.630,240.980,241.470,20134.25,1691218799999,4860127.89850,8292,9689.83,2339038.92080,0
1691218800000,241.460,241.460,240.950,241.170,14974.17,1691222399999,3611334.79730,7355,6540.30,1577262.52740,0
1691222400000,241.160,241.580,241.110,241.570,13463.08,1691225999999,3249313.81890,7798,7134.39,1721839.81630,0
1691226000000,241.570,241.660,241.340,241.540,15460.91,1691229599999,3733656.25040,8806,7205.18,1739977.55140,0
1691229600000,241.530,241.790,241.300,241.490,15608.74,1691233199999,3771102.25910,8434,7830.18,1891763.71160,0
1691233200000,241.490,242.140,241.480,241.530,23979.08,1691236799999,5797415.65380,9782,12290.85,2971631.62980,0
1691236800000,241.520,241.750,241.280,241.410,17993.91,1691240399999,4346053.79680,8731,8510.89,2055675.57000,0
1691240400000,241.410,241.700,241.210,241.370,10838.92,1691243999999,2616785.95740,7177,5134.88,1239693.25640,0
1691244000000,241.380,242.140,241.370,242.010,31106.65,1691247599999,7522806.64230,12712,18043.10,4363476.69870,0
1691247600000,242.000,242.230,241.590,242.200,26263.09,1691251199999,6354426.80310,11859,13685.60,3311306.94560,0
1691251200000,242.200,242.690,241.830,242.440,30744.88,1691254799999,7448413.60490,14333,16908.28,4096272.69930,0
1691254800000,242.440,242.760,242.180,242.560,24429.95,1691258399999,5923986.00690,9953,11996.77,2909135.23790,0
1691258400000,242.560,242.970,242.480,242.800,21587.96,1691261999999,5239354.41490,10302,11696.00,2838672.97540,0
1691262000000,242.800,242.940,242.680,242.810,14069.40,1691265599999,3416242.30050,8058,8104.16,1967818.10710,0
