open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1698796800000,226.350,227.170,225.910,226.600,29659.70,1698800399999,6721882.65500,19932,13569.68,3075327.41680,0
1698800400000,226.600,226.810,226.050,226.090,16394.76,1698803999999,3711827.76850,12044,7997.15,1810805.68280,0
1698804000000,226.100,226.420,225.590,225.750,14534.55,1698807599999,3285162.15440,10139,5748.27,1299251.86040,0
1698807600000,225.750,225.840,225.200,225.500,18012.64,1698811199999,4061806.31340,10356,9177.92,2069552.86030,0
1698811200000,225.510,225.640,225.180,225.310,14123.81,1698814799999,3182999.69040,9076,6918.91,1559361.81680,0
1698814800000,225.300,225.680,224.660,224.700,27694.04,1698818399999,6234915.47590,15171,12329.86,2776293.20800,0
1698818400000,224.700,224.950,224.150,224.930,28237.05,1698821999999,6338363.63560,15473,14414.29,3235847.01780,0
1698822000000,224.930,225.190,224.270,224.740,23957.73,1698825599999,5385271.77790,14003,11985.97,2694434.26420,0
1698825600000,224.750,225.170,224.260,224.780,18956.90,1698829199999,4260434.73130,11986,10990.54,2470146.81320,0
1698829200000,224.780,225.120,224.600,225.040,14995.48,1698832799999,3371684.13820,10567,6707.03,1507965.83320,0
1698832800000,225.050,225.050,223.480,223.770,40335.71,1698836399999,9034840.74010,18452,16898.60,3784931.37420,0
1698836400000,223.770,224.680,223.540,224.580,23299.34,1698839999999,5218757.88040,14244,12981.98,2907871.47500,0
1698840000000,224.580,225.880,223.640,225.710,46890.02,1698843599999,10538434.36430,24509,22512.88,5061120.98290,0
1698843600000,225.710,226.880,223.620,224.490,84935.30,1698847199999,19120358.09660,44879,40140.42,9038788.65170,0
1698847200000,224.500,225.280,222.420,222.860,66744.49,1698850799999,14936173.03490,36536,30689.68,6868663.03330,0
1698850800000,222.850,223.710,222.700,223.450,38356.73,1698854399999,8567055.03570,22050,21721.69,4851845.79490,0
1698854400000,223.440,224.410,223.210,224.120,26691.65,1698857999999,5974294.37890,16241,14331.39,3207631.84560,0
1698858000000,224.130,224.980,223.940,224.860,21811.21,1698861599999,4895360.02850,14628,11296.75,2535600.46450,0
1698861600000,224.870,226.940,224.510,226.320,78675.37,1698865199999,17763008.18770,41720,39929.27,9016499.78270,0
1698865200000,226.320,228,225.880,226.750,91959.27,1698868799999,20880430.22040,45857,42961.08,9754856.41330,0
1698868800000,226.750,228.980,226.750,228.730,68506.37,1698872399999,15601638.67630,31293,34032.88,7750725.40320,0
1698872400000,228.720,230.150,227.850,228.320,90222.71,1698875999999,20649872.32850,42948,45189.27,10344628.32470,0
1698876000000,228.330,229.060,227.140,227.370,34946.09,1698879599999,7972079.86370,20682,17125.96,3907801.16170,0
1698879600000,227.380,228.160,227.040,228.150,25110.62,1698883199999,5714286.37450,15618,11729.33,2668799.63080,0
1698883200000,228.150,229.490,227.700,229.420,44938.04,1698886799999,10264589.73000,23822,23088.75,5274657.46050,0
1698886800000,229.430,231.190,229.430,229.910,67186.34,1698890399999,15461320.30880,34682,35424.47,8153413.60780,0
1698890400000,229.910,231.720,229.880,231.320,52522.16,1698893999999,12124610.80470,27028,27347.75,6312743.49770,0
1698894000000,231.330,232.740,230.780,230.860,70683.54,1698897599999,16391176.02370,33621,33733.78,7823024.15980,0
1698897600000,230.850,231.160,229.340,229.500,36877.49,1698901199999,8493518.78040,20016,15968.22,3678273.55080,0
1698901200000,229.510,229.740,227.810,228.210,59721.85,1698904799999,13652302.23580,27935,30367.22,6941678.00840,0
1698904800000,228.200,229.870,228.020,228.780,69032.32,1698908399999,15810576.75400,26061,35324.25,8090984.37700,0
1698908400000,228.780,230.220,228.320,229.970,59373.41,1698911999999,13612701.15260,24010,30873.17,7079419.84510,0
1698912000000,229.960,230.600,228.500,230.540,49232.39,1698915599999,11301985.38590,23951,24284.34,5575246.58280,0
1698915600000,230.540,231.030,230.020,230.940,32418.80,1698919199999,7476575.67960,17018,16730.62,3858681.47450,0
1698919200000,230.940,231.730,230.410,230.660,41454.29,1698922799999,9581454.38630,21259,21699.96,5016993.91360,0
1698922800000,230.660,232.180,230.450,232.030,36424.23,1698926399999,8432366.64030,19963,17345.48,4016060.07200,0
1698926400000,232.020,232.870,230.510,232.270,53348.89,1698929999999,12362481.33740,27766,25895.91,6003024.12450,0
1698930000000,232.270,233.970,230.480,231.840,196213.74,1698933599999,45570792.65720,78342,98181.28,22804803.12330,0
1698933600000,231.850,232.560,229.780,231.520,98042,1698937199999,22638642.68960,45844,43663.59,10083952.19000,0
1698937200000,231.530,231.680,228.150,229.570,96667.62,1698940799999,22212121.45220,49860,47790.47,10982390.13740,0
1698940800000,229.580,230.970,227.770,230.450,100122.44,1698944399999,22980895.83010,50159,47347.63,10868978.65530,0
1698944400000,230.440,231.650,228.760,231.640,68258.26,1698947999999,15716380.54970,33810,32048.16,7380885.81340,0
1698948000000,231.640,232.660,230.880,231.940,53327.47,1698951599999,12370405.21800,28981,26100.31,6054993.51760,0
1698951600000,231.930,232.730,231.490,232.670,34876.82,1698955199999,8094519.46600,19496,17717.90,4112510.23950,0
1698955200000,232.680,233.170,230.810,231.550,44161.78,1698958799999,10238714.58960,26155,22849.83,5299210.98450,0
1698958800000,231.550,232.010,230.960,232.010,20870.19,1698962399999,4834116.94320,14109,10608.59,2457301.95050,0
1698962400000,232.010,232.120,230.630,230.660,21348.76,1698965999999,4936390.70940,15772,10622.06,2455828.78750,0
1698966000000,230.660,232.060,230.530,232.030,32135.10,1698969599999,7433463.76740,15841,16581.71,3835430.35500,0
1698969600000,232.020,232.630,228.470,229.330,78102.64,1698973199999,18013285.48230,40764,35495.13,8190042.34620,0
1698973200000,229.330,230.060,227.300,229.780,80605.86,1698976799999,18432104.48410,44420,39656.73,9069297.75110,0
1698976800000,229.770,230.430,229.340,230.170,30353.83,1698980399999,6981101.62950,20858,15445.50,3552638.87270,0
1698980400000,230.180,230.360,229.740,230.030,16995.65,1698983999999,3911142.99660,12544,8780.60,2020613.94350,0
1698984000000,230.040,230.180,227.960,228.630,37899.46,1698987599999,8674755.42860,24830,15304.61,3502614.79800,0
1698987600000,228.630,230.310,228.180,230.280,32398.08,1698991199999,7431822.84000,18903,18985.97,4355038.61530,0
1698991200000,230.290,231.440,230.220,231.010,48225.92,1698994799999,11133421.46880,27428,26426.37,6100632.05430,0
1698994800000,231,231.430,229.690,229.960,39487.54,1698998399999,9106345.34520,22421,17508.65,4038447.31430,0
1698998400000,229.970,230.290,228.100,228.690,107938.08,1699001999999,24738644.91830,41665,40319.95,9244954.17680,0
1699002000000,228.690,228.860,228,228.160,37517.96,1699005599999,8565444.85340,22907,18357.06,4191631.24870,0
1699005600000,228.170,228.170,225.540,227.620,93779.19,1699009199999,21272887.71400,52834,38321.89,8693017.24780,0
1699009200000,227.620,227.810,226.910,227.700,26969.65,1699012799999,6131506.84120,20138,12320.49,2801148.01940,0
1699012800000,227.690,228.540,226.550,228.190,40414.78,1699016399999,9198560.95630,30360,21342.05,4858153.19630,0
1699016400000,228.200,229.190,227.260,229.170,39614.89,1699019999999,9037997.27160,27848,17400.15,3970551.09830,0
1699020000000,229.180,229.400,228.010,228.750,46178.85,1699023599999,10565731.53090,27068,21272.46,4866930.94480,0
1699023600000,228.740,229.750,228.350,229.590,26725.87,1699027199999,6124854.29170,18493,14116.17,3235147.55230,0
1699027200000,229.610,229.820,228.460,229.170,35189.61,1699030799999,8064303.18990,20199,17628.20,4039973.57310,0
1699030800000,229.180,229.210,227.750,228.170,26319,1699034399999,6012152.25040,17522,13385.54,3057324.88990,0
1699034400000,228.170,229.220,227.990,228.950,20284.86,1699037999999,4638485.89080,14554,9809,2243063.88170,0
1699038000000,228.950,229.680,228.400,229.470,23737.38,1699041599999,5434630.62590,14816,12078.30,2765541.06830,0
1699041600000,229.460,230.070,229.170,229.780,27342.85,1699045199999,6279949.88910,17891,12337.95,2834169.77550,0
1699045200000,229.780,230.430,229.770,230.020,13552.38,1699048799999,3118769.98120,10883,6242.49,1436645.26350,0
1699048800000,230.020,230.410,229.790,230.400,9647.32,1699052399999,2219785.30900,9270,4498.18,1035015.49180,0
1699052400000,230.400,230.900,229.980,230.400,20474.73,1699055999999,4718327.64020,13589,10078.43,2322651.06690,0
1699056000000,230.390,230.480,229.510,229.760,17631.75,1699059599999,4053517.68720,12206,8203.02,1885629.50850,0
1699059600000,229.770,230.860,229.520,230.850,14622.03,1699063199999,3364733.43730,11164,7370.47,1696076.80880,0
1699063200000,230.840,230.970,230.430,230.830,17057.92,1699066799999,3936016.54400,11919,7083.24,1634526.51380,0
1699066800000,230.830,231.520,230.450,231.400,18963.20,1699070399999,4381550.47370,13462,10498.16,2426150.14030,0
1699070400000,231.390,231.440,230.490,230.640,15703.41,1699073999999,3626563.42140,12645,6763.24,1561893.59700,0
1699074000000,230.650,231.260,229.870,231.220,16217.37,1699077599999,3737809.26680,13535,8331.70,1920575.44660,0
1699077600000,231.220,232.240,231.170,231.650,45521.42,1699081199999,10550872.08060,24893,25533.19,5917877.18850,0
1699081200000,231.640,232.190,231.500,231.910,23679.54,1699084799999,5492140.38530,16109,13680.42,3173127.78080,0
1699084800000,231.930,234.490,231.580,234.390,79609.99,1699088399999,18579365.73620,42577,49890.42,11643770.26530,0
1699088400000,234.400,234.950,233.440,234.390,49589.14,1699091999999,11616165.76910,31881,26422.60,6190490.52590,0
1699092000000,234.390,236.850,234.170,235.330,100432.71,1699095599999,23666195.54510,52211,55733.22,13133339.50260,0
1699095600000,235.330,236.420,234.280,234.590,39776.92,1699099199999,9358826.43810,25700,16790.70,3949890.75360,0
1699099200000,234.580,235.500,234.260,235.310,25432.79,1699102799999,5972456.29020,19071,14294.65,3357511.70360,0
1699102800000,235.310,236.920,234.340,235.830,88671.93,1699106399999,20903965.24330,40157,53893.15,12707520.84580,0
1699106400000,235.840,236.290,234.960,235.420,31491.54,1699109999999,7419573.72760,19789,14602.98,3440309.46140,0
